Ticker,Company,Sector,Industry,Country,Exchange,Currency,CurrentPrice,CurrentPriceUSD,CurrentDate,PreviousClose,DailyReturn,Date_1W,Price_1W,Price_1W_USD,Return_1W,Return_1W_USD,Date_1M,Price_1M,Price_1M_USD,Return_1M,Return_1M_USD,Date_3M,Price_3M,Price_3M_USD,Return_3M,Return_3M_USD,Date_6M,Price_6M,Price_6M_USD,Return_6M,Return_6M_USD,Date_YTD,Price_YTD,Price_YTD_USD,Return_YTD,Return_YTD_USD,Date_1Y,Price_1Y,Price_1Y_USD,Return_1Y,Return_1Y_USD,Date_3Y,Price_3Y,Price_3Y_USD,Return_3Y,Return_3Y_USD,Date_5Y,Price_5Y,Price_5Y_USD,Return_5Y,Return_5Y_USD,SMA20,SMA50,SMA200,EMA20,RSI14,PriceVsSMA50,PriceVsSMA200,FiftyTwoWeekHigh,FiftyTwoWeekLow,FiftyTwoWRangePosition,DistanceFrom52WHigh,Beta,Volatility30D,Volatility90D,MaxDrawdown1Y,ATR14,MarketCap,MarketCapUSD,EnterpriseValue,EnterpriseValue_USD,PE,ForwardPE,PEG,PriceToBook,PriceToSales,EVToRevenue,EVToEBITDA,FCFYield,RevenueGrowth,EarningsGrowth,QuarterlyEarningsGrowth,ProfitMargin,OperatingMargin,GrossMargin,ROE,ROA,DebtToEquity,CurrentRatio,FreeCashFlow,FreeCashFlow_USD,OperatingCashFlow,OperatingCashFlow_USD,DividendYield,DividendRate,DividendRate_USD,PayoutRatio,ExDividendDate,Volume,AvgVolume20D,VolumeRatio,NextEarningsDate,TargetMeanPrice,TargetMeanPrice_USD,TargetHighPrice,TargetHighPrice_USD,TargetLowPrice,TargetLowPrice_USD,AnalystCount,UpsideToTarget,MarketCap_USD
META,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,United States,NMS,USD,571.0999755859375,571.0999755859375,2026-08-27,576.1400146484375,-0.874794135862178,2026-08-20,545.8300170898438,545.8300170898438,4.629638844492923,4.629638844492923,2026-07-27,593.8699951171875,593.8699951171875,-3.8341757823203038,-3.8341757823203038,2026-05-27,634.6718139648438,634.6718139648438,-10.01648993702242,-10.01648993702242,2026-02-27,647.0258178710938,647.0258178710938,-11.734592374532248,-11.734592374532248,2025-12-31,658.9146118164062,658.9146118164062,-13.327164803401958,-13.327164803401958,2025-08-27,744.9384765625,744.9384765625,-23.335954101704605,-23.335954101704605,2023-08-25,283.0147399902344,283.0147399902344,101.79160124509545,101.79160124509545,2021-08-27,369.38623046875,369.38623046875,54.60781384872235,54.60781384872235,574.7039978027344,591.9353942871094,622.258876953125,574.7757145015919,42.08264913146249,-3.5198805312638526,-8.22148196867608,788.2165669565625,519.7782492802263,19.118629095117218,-27.545296619297012,1.243,41.38914895562086,43.76587937032792,-32.46336581290558,18.540706089564733,1472509509632.0,1472509509632.0,1494567485440.0,1494567485440.0,21.762802,16.533915,0.8526,5.6381197,6.451386,6.548,13.63,1.4637341862319477,0.28,-0.134,-0.136,0.29834998,0.34827,0.81747,0.29848,0.14591,42.997,2.226,21553625088.0,21553625088.0,130301001728.0,130301001728.0,0.37,2.1,2.1,0.0791,2026-06-15,15221400.0,16437545.0,0.9260141949421279,2026-10-28,754.7214,754.7214,1000.0,1000.0,580.0,580.0,57.0,30.570118681014513,1472509509632.0
ZMET.NE,META (META) BMO CDR (CAD HEDGED,Communication Services,Internet Content & Information,Canada,NEO,CAD,7.800000190734863,5.637386042641026,2026-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.820000171661377,7.820000171661377,,-0.2557542261826362,1.272,,,0.0,,1995610390528.0,1435587614275.2266,,,0.24636766,,,0.10132502,10.533259,,,0.932935085544133,0.262,-0.826,-0.827,0.30892,0.40075,0.82013,0.32643002,0.18013,26.311,1.978,18617749504.0,13393100537.29956,107574001664.0,77385798921.40234,,,,0.0,,5.0,,,,,,,,,,,,1435587614275.2266
TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,United States,NMS,USD,354.80999755859375,354.80999755859375,2026-08-27,345.82000732421875,2.5996154195747634,2026-08-20,345.1300048828125,345.1300048828125,2.80473808096402,2.80473808096402,2026-07-27,309.2200012207031,309.2200012207031,14.743547040267678,14.743547040267678,2026-05-27,440.3599853515625,440.3599853515625,-19.427284639559083,-19.427284639559083,2026-02-27,402.510009765625,402.510009765625,-11.85063999645778,-11.85063999645778,2025-12-31,449.7200012207031,449.7200012207031,-21.104243396889,-21.104243396889,2025-08-27,349.6000061035156,349.6000061035156,1.4902721293246879,1.4902721293246879,2023-08-25,238.58999633789062,238.58999633789062,48.71117943105738,48.71117943105738,2021-08-27,237.30667114257812,237.30667114257812,49.51539113934875,49.51539113934875,336.9419967651367,361.4263977050781,401.4107498168945,344.74717341559,63.62033539900615,-1.8306355563666665,-11.609243718449969,498.8299865722656,297.3800048828125,28.508313673769862,-28.871558023869458,1.827,57.23591493875041,51.37305006840119,-39.10345301895269,11.879283360072545,1377404715008.0,1377404715008.0,1350621593600.0,1350621593600.0,329.00946,161.56454,5.1987,15.855876,13.292974,13.034,125.581,0.35109504790477736,0.255,-0.03,-0.049,0.03671,0.014099999,0.18852,0.046669997,0.019299999,18.373,1.941,4835999744.0,4835999744.0,18684999680.0,18684999680.0,,,,0.0,,30136200.0,33362215.0,0.9033033328272718,2026-10-21,390.09283,390.09283,600.0,600.0,125.0,125.0,39.0,11.854574910394255,1377404715008.0
RICO.L,RICOH CO LTD RICOH ORD SHS,Industrials,Business Equipment & Supplies,United Kingdom,LSE,GBP,1690.0,2297.88165807724,2026-08-27,1690.0,0.0,2026-08-20,1599.5,2175.302671432495,5.658018130665843,5.635031311023186,2026-07-27,1632.5,2179.601826965809,3.522205206738138,5.426671497889446,2026-05-27,1447.0,1946.9859253168106,16.793365583966825,18.02250998313366,2026-02-27,1453.5455322265625,1961.0441133073618,16.26742764715687,17.176438943119486,2025-12-31,1354.0145263671875,1823.4780933714937,24.81402282546108,26.016411517651107,2025-08-27,1267.612548828125,1708.5799385966093,33.32149492858534,34.4907315232011,2023-08-25,1079.403076171875,1359.2785186118272,56.568017759743604,69.05156865305044,2021-08-27,943.428955078125,1292.722603946604,79.13378542214149,77.75520061782366,1632.475,1553.14,1428.2403100585936,1635.6127103422791,71.45454545454545,8.811826364654829,18.32742628099242,1690.0,1262.3673095703125,100.0,0.0,0.265,32.18354502649346,27.460696861211105,-16.22666819915891,19.642857142857142,949864038400.0,1285876394738.2812,1278755864576.0,1731112995562.1875,17.301392,,,0.80953085,0.3574508,0.481,7.075,6.805618705271746,0.084,2.849,2.841,0.03127,0.075840004,0.34596002,0.07453,0.03233,43.356,1.52,64644124672.0,87511844446.98242,195324002304.0,264419447136.4453,2.6,44.0,59.56490516662598,0.4096,2026-09-29,0.0,63763.3,0.0,2026-11-05,,,,,,,,,1285876394738.2812
BRK-A,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,United States,NYQ,USD,755943.0,755943.0,2026-08-27,756928.0,-0.13013126743891545,2026-08-20,744600.0,744600.0,1.523368251410151,1.523368251410151,2026-07-27,745840.0,745840.0,1.3545800707926547,1.3545800707926547,2026-05-27,719000.0,719000.0,5.138108484005555,5.138108484005555,2026-02-27,757000.0,757000.0,-0.13963011889035482,-0.13963011889035482,2025-12-31,754800.0,754800.0,0.1514308426073141,0.1514308426073141,2025-08-27,744347.0,744347.0,1.557875560726374,1.557875560726374,2023-08-25,540000.0,540000.0,39.98944444444446,39.98944444444446,2021-08-27,430901.0,430901.0,75.43310412368503,75.43310412368503,763322.7,751872.38,738552.885,756709.2524039003,36.79107988926458,0.5413977302903383,2.354620143417363,806103.0,698000.0,53.59980759090867,-6.222529875214455,0.607,16.2550596601506,13.858101465811362,-9.11729000175282,10649.214285714286,1081750716416.0,1081750716416.0,847106539520.0,847106539520.0,12.674271,22.609072,9.95,1.4514503,2.8120282,2.202,6.482,6.653589110665406,0.1,1.078,1.075,0.22296,0.32561,0.30332002,0.121199995,0.060100004,17.142,2.891,71975247872.0,71975247872.0,46634000384.0,46634000384.0,,,,0.0,,200.0,155.0,1.2903225806451613,2026-11-07,799502.75,799502.75,906011.0,906011.0,735000.0,735000.0,4.0,5.477384117099948,1081750716416.0
MU,"Micron Technology, Inc.",Technology,Semiconductors,United States,NMS,USD,935.3900146484375,935.3900146484375,2026-08-27,938.4000244140625,-0.3207597706004428,2026-08-20,974.3300170898438,974.3300170898438,-3.9965927107237564,-3.9965927107237564,2026-07-27,900.2000122070312,900.2000122070312,3.9091315223525047,3.9091315223525047,2026-05-27,928.2672119140625,928.2672119140625,0.7673224523020661,0.7673224523020661,2026-02-27,412.1334533691406,412.1334533691406,126.96289442211946,126.96289442211946,2025-12-31,285.24627685546875,285.24627685546875,227.9236542401532,227.9236542401532,2025-08-27,117.56131744384766,117.56131744384766,695.6613918478924,695.6613918478924,2023-08-25,63.015769958496094,63.015769958496094,1384.3744911226363,1384.3744911226363,2021-08-27,72.1601333618164,72.1601333618164,1196.2697975602687,1196.2697975602687,915.3825012207031,957.1730603027344,584.8793295288086,928.9619961107991,57.728705131888994,-2.275768777634357,59.928718185682484,1254.8069810301963,114.06692085746202,71.99914533260173,-25.455466156198582,2.213,93.02111571083285,103.09522462191256,-39.095418440023124,51.47214617047991,1053565648896.0,1053565648896.0,1033919725568.0,1033919725568.0,21.1437,6.017472,0.1374,10.456314,11.670754,11.453,15.155,0.7251090412833034,3.457,13.685,13.983,0.55906,0.80370003,0.72569,0.66638,0.3487,6.33,3.425,7639499776.0,7639499776.0,51432001536.0,51432001536.0,0.06,0.53,0.53,0.0112,2026-07-06,28838500.0,31987740.0,0.9015485307808554,2026-09-30,1513.409,1513.409,2200.0,2200.0,361.0,361.0,44.0,62.2332397144266,1053565648896.0
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,United States,NYQ,USD,1176.0999755859375,1176.0999755859375,2026-08-27,1189.4100341796875,-1.1190471083363351,2026-08-20,1244.4000244140625,1244.4000244140625,-5.488592694321481,-5.488592694321481,2026-07-27,1195.81640625,1195.81640625,-1.6487840910204499,-1.6487840910204499,2026-05-27,1081.3704833984375,1081.3704833984375,8.760132964771916,8.760132964771916,2026-02-27,1048.679443359375,1048.679443359375,12.15057022748336,12.15057022748336,2025-12-31,1069.5130615234375,1069.5130615234375,9.96592915945087,9.96592915945087,2025-08-27,729.5686645507812,729.5686645507812,61.20483687578604,61.20483687578604,2023-08-25,542.3603515625,542.3603515625,116.84844258944827,116.84844258944827,2021-08-27,248.22406005859375,248.22406005859375,373.8057927617158,373.8057927617158,1200.4010681152345,1184.2416967773438,1055.6144857788086,1207.0407066993578,48.81219024891491,-0.6875050265129357,11.413777608237119,1292.6500244140625,707.5873912323301,80.07904757234391,-9.016365344591648,0.506,37.203182159413345,37.71884675301437,-23.18226469461353,39.09012447841625,1047448322048.0,1047448322048.0,1092954947584.0,1092954947584.0,39.46942,24.867916,1.4794,30.909163,13.147996,13.719,26.206,1.0564626243673432,0.477,0.262,0.253,0.33528998,0.54222,0.83399004,1.02286,0.20357001,162.071,1.355,11065900032.0,11065900032.0,28082999296.0,28082999296.0,0.59,6.92,6.92,0.2169,2026-08-14,2730600.0,2873215.0,0.9503639651052914,2026-10-29,1315.0406,1315.0406,1600.0,1600.0,850.0,850.0,29.0,11.955508636909284,1047448322048.0
JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,United States,NYQ,USD,354.2200012207031,354.2200012207031,2026-08-27,356.5,-0.6395508497326396,2026-08-20,351.54998779296875,351.54998779296875,0.759497516838703,0.759497516838703,2026-07-27,356.20001220703125,356.20001220703125,-0.5558705554387533,-0.5558705554387533,2026-05-27,297.93780517578125,297.93780517578125,18.8905855742999,18.8905855742999,2026-02-27,297.4310607910156,297.4310607910156,19.09314389649075,19.09314389649075,2025-12-31,317.70855712890625,317.70855712890625,11.492118569844756,11.492118569844756,2025-08-27,293.6620178222656,293.6620178222656,20.621660181838465,20.621660181838465,2023-08-25,137.6582489013672,137.6582489013672,157.3183983144399,157.3183983144399,2021-08-27,143.87635803222656,143.87635803222656,146.19750323493878,146.19750323493878,357.8184982299805,346.39526733398435,314.796865234375,355.42606296452664,45.07170892756551,2.258903231254128,12.523357231329646,366.5,276.43363807803536,86.36561029306755,-3.350613582345674,0.977,17.539181515587956,20.9446661666141,-15.471737378853101,5.135716029575893,950620520448.0,950620520448.0,788548550656.0,788548550656.0,15.172677,14.300801,1.7324,2.6887305,5.101866,4.232,,,0.304,0.469,0.412,0.34921002,0.50394,0.0,0.17789,0.0136,,,,,-162533998592.0,-162533998592.0,1.69,6.0,6.0,0.2571,2026-07-06,5209900.0,5685980.0,0.9162712496350673,2026-10-13,374.57144,374.57144,420.0,420.0,305.0,305.0,21.0,4.740070465857604,950620520448.0
MAW.L,MARUWA CO. LTD JPY50,Technology,Electronic Components,United Kingdom,LSE,GBP,54100.0,73559.40692424774,2026-08-27,54100.0,0.0,2026-08-20,55200.0,75071.40197753906,-1.9927536231884035,-2.0140759509775785,2026-07-27,57940.0,77357.50680208206,-6.627545736969276,-4.909801304160045,2026-05-27,67630.0,90998.38156819344,-20.005914534969694,-19.164049231883396,2026-02-27,61227.15625,82604.3296728991,-11.64051490632476,-10.949695717485886,2025-12-31,40964.64453125,55167.89550692588,32.065103015185834,33.3373445702908,2025-08-27,45744.30859375,61657.48993295198,18.266078695069908,19.303278489342055,2023-08-25,25667.90625,32323.266769912094,110.76904159255294,127.57417264742573,2021-08-27,11040.0732421875,15127.532553015626,390.03298087975844,386.2617658659998,56958.0,61170.4,57054.26724609375,56915.60847484211,45.47604967474867,-11.558531577364217,-5.177995246790257,76080.0,38946.38671875,40.80834570683044,-28.890641430073604,0.757,36.32874212025623,40.77472561720391,-28.890641430073604,1207.857142857143,654258667520.0,885701261028.9062,586539663360.0,794026805102.3438,34.876762,,,4.322048,8.553855,7.668,,,0.117,0.152,0.152,0.24515,0.32875,0.52955,,,,7.679,,,,,0.2,110.0,148.91226291656494,0.0671,2026-09-29,0.0,2803.8,0.0,2026-11-05,,,,,,,,,885701261028.9062
000660.KS,SK hynix,Technology,Semiconductors,South Korea,KSC,KRW,1653000.0,1197.4356788559817,2026-08-28,1729625.0,-4.430151044301511,2026-08-21,1729625.0,1243.6276642911253,-4.430151044301511,-3.71429381650763,2026-07-28,1549664.0,1058.1956689544022,6.66828422161192,13.158247948525602,2026-05-28,2288503.75,1522.512509680164,-27.76939954763019,-21.351340547768082,2026-02-27,1060592.625,740.4718374625008,55.85626007912321,61.71252143220403,2025-12-30,649551.5,452.7406538215291,154.48328577487698,164.48600733081332,2025-08-28,267710.8125,192.21742185189942,517.4573169322401,522.9589739157918,2023-08-28,113387.3515625,85.66522539533935,1357.8345619871484,1297.8083561093727,2021-08-27,98116.3671875,83.86014360796935,1584.7342063135334,1327.896050898472,1601520.66875,1949304.4925,1279274.07203125,1664310.2854698636,63.92648427215342,-15.200523758091112,29.213906241009212,2986352.5777339735,243927.578125,51.380527163948386,-44.64819685643795,2.395,135.7975979369009,116.44878177610572,-54.71051921241234,120234.03288107053,1173390165540864.0,855552467556.0,1108852577665024.0,808496258821.0,,3.5716274,0.2414,,6.202814,5.862,7.722,4.75273280462498,2.568,12.724,12.408,0.85619,0.76328003,0.76268,0.92679,0.33661,8.037,2.591,55768099323904.0,40662122786.3125,126925787889664.0,92545237052.875,0.09,1500.0,1.0936930775642395,0.013200001,2026-08-28,3531892.0,4674222.55,0.7556105774210515,2026-10-27,3164331.8,2307.205189850926,5300000.0,3864.3822073936462,1200000.0,874.9544620513916,39.0,91.42963097398669,855552467556.0
WMT,Walmart Inc.,Consumer Defensive,Discount Stores,United States,NMS,USD,102.62999725341797,102.62999725341797,2026-08-27,104.33999633789062,-1.6388720955433644,2026-08-20,103.59199523925781,103.59199523925781,-0.9286412368233687,-0.9286412368233687,2026-07-27,111.47312927246094,111.47312927246094,-7.93297189803358,-7.93297189803358,2026-05-27,118.25688934326172,118.25688934326172,-13.214360851725015,-13.214360851725015,2026-02-27,127.14035034179688,127.14035034179688,-19.278185896520394,-19.278185896520394,2025-12-31,110.70502471923828,110.70502471923828,-7.294183336573557,-7.294183336573557,2025-08-27,95.27780151367188,95.27780151367188,7.716588358402765,7.716588358402765,2023-08-25,50.97556686401367,50.97556686401367,101.33174296462775,101.33174296462775,2021-08-27,45.87899398803711,45.87899398803711,123.6971396543233,123.6971396543233,110.44065055847167,112.06273849487305,118.02858951568604,109.24447724797903,31.938814239615297,-8.417375274018157,-13.046493502509904,134.83720000658067,94.80180584655862,19.553176810424176,-23.8859919603721,0.605,32.994991091484,29.3506812073126,-23.34150641343453,2.783821638005851,820398325760.0,820398325760.0,888764891136.0,888764891136.0,37.351448,31.985725,3.9119,8.701047,1.1149141,1.208,18.892,1.0951387809911661,0.059,-0.091,-0.094,0.03,0.04993,0.25231,0.22313999,0.07072,70.378,0.767,8984500224.0,8984500224.0,42922999808.0,42922999808.0,0.96,0.99,0.99,0.3496,2026-12-11,29816600.0,27571590.0,1.0814247564250012,2026-11-19,127.95,127.95,155.0,155.0,81.0,81.0,40.0,24.114851100979728,820398325760.0
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,United States,NMS,USD,476.6700134277344,476.6700134277344,2026-08-27,480.92999267578125,-0.8857794924257756,2026-08-20,469.4599914550781,469.4599914550781,1.5358118058812709,1.5358118058812709,2026-07-27,494.95001220703125,494.95001220703125,-3.6933020160530017,-3.6933020160530017,2026-05-27,495.5400085449219,495.5400085449219,-3.8079660152156802,-3.8079660152156802,2026-02-27,200.2100067138672,200.2100067138672,138.08500946157687,138.08500946157687,2025-12-31,214.16000366210938,214.16000366210938,122.57658072316798,122.57658072316798,2025-08-27,167.1300048828125,167.1300048828125,185.20911835188647,185.20911835188647,2023-08-25,102.25,102.25,366.18094222761306,366.18094222761306,2021-08-27,111.4000015258789,111.4000015258789,327.89049093235514,327.89049093235514,482.56600189208984,507.0134002685547,334.4428005218506,483.3606869387884,47.88786594076039,-5.984730743753131,42.52661820914021,584.72998046875,149.22000122070312,75.18771734517028,-18.480319232885766,2.489,73.20253489066837,82.94176497894361,-27.760751088284852,19.18571036202567,760047665152.0,760047665152.0,751212756992.0,751212756992.0,119.074165,30.133204,1.0208,11.302954,18.400862,18.187,78.562,1.1632822589135658,0.501,1.595,1.634,0.15577,0.1725,0.55724,0.10196,0.05128,6.361,2.609,8841499648.0,8841499648.0,10080000000.0,10080000000.0,,,,0.0,1995-04-27,16441800.0,22999395.0,0.7148796740088164,2026-11-03,613.8449,613.8449,1250.0,1250.0,365.0,365.0,49.0,31.845203831779735,760047665152.0
V,Visa Inc.,Financial Services,Credit Services,United States,NYQ,USD,379.6600036621094,379.6600036621094,2026-08-27,383.8999938964844,-1.1044517587354474,2026-08-20,365.7300109863281,365.7300109863281,3.808818597690089,3.808818597690089,2026-07-27,361.8577575683594,361.8577575683594,4.9196806539063775,4.9196806539063775,2026-05-27,327.00250244140625,327.00250244140625,16.103088149956445,16.103088149956445,2026-02-27,318.88531494140625,318.88531494140625,19.05847835353289,19.05847835353289,2025-12-31,348.6165771484375,348.6165771484375,8.904747665069834,8.904747665069834,2025-08-27,347.5702819824219,347.5702819824219,9.232584988756432,9.232584988756432,2023-08-25,237.1006317138672,237.1006317138672,60.12610380569661,60.12610380569661,2021-08-27,224.0397491455078,224.0397491455078,69.46100194726176,69.46100194726176,368.3407638549805,356.90018981933594,331.5517691040039,369.3662743924494,68.13400027682417,6.377080901608534,14.51002197578819,385.57000732421875,292.7381694353985,93.63364574426775,-1.5327965219918527,0.759,18.7284505126072,24.043534923377603,-17.180498084031303,6.035729474764627,712465252352.0,712465252352.0,711950270464.0,711950270464.0,32.53197,25.432709,1.7201,20.222574,16.014774,16.003,22.897,2.8638590725150506,0.144,0.102,0.068,0.50782,0.66130996,0.97725,0.6119,0.1911,67.821,0.985,20404000768.0,20404000768.0,22580000768.0,22580000768.0,0.71,2.68,2.68,0.22129999,2026-08-11,6641500.0,6905225.0,0.9618079063317995,2026-10-27,417.90216,417.90216,460.0,460.0,330.0,330.0,37.0,9.513144654088034,712465252352.0
ASML.AS,ASML HOLDING,Technology,Semiconductor Equipment & Materials,Netherlands,AMS,EUR,1486.4000244140625,1732.3808670391882,2026-08-27,1497.5999755859375,-0.7478599996299407,2026-08-20,1505.4000244140625,1757.3720487688988,-1.2621230033123765,-1.4220768873169365,2026-07-27,1429.800048828125,1629.2532667563064,3.95859376507417,6.329746417400117,2026-05-27,1374.7445068359375,1599.76787337086,8.121910436660507,8.289514739966641,2026-02-27,1229.198486328125,1450.826779959607,20.92432922320404,19.406457818997524,2025-12-31,917.0306396484375,1077.2626953846338,62.08837089499042,60.81322359544308,2025-08-27,655.9114990234375,763.4423811547749,126.61594233781672,126.91704178366506,2023-08-25,579.4929809570312,625.8023606164788,156.50009115887417,176.82555644766458,2021-08-27,671.0276489257812,788.8874164106746,121.51099538052944,119.59798457950748,1513.2900024414062,1541.8115869140624,1263.406840209961,1515.4805367672197,48.148150806069935,-3.593925676152576,17.650148559195955,1738.9058678632498,607.8259095382093,77.67568582656963,-14.520961031632151,1.365,44.819477351738975,48.260458371971296,-20.771441616949172,49.00001743861607,573999022080.0,665120578567.5,568401920000.0,658634944218.75,58.788357,28.911205,2.0669,26.299673,16.247938,16.09,42.14,1.46998072878668,0.213,0.285,0.274,0.30114,0.37057,0.52733004,0.53942,0.16454001,9.092,1.334,8437675008.0,9777144328.136719,11486900224.0,13310429859.703125,0.52,7.78,9.015064315795899,0.2952,2026-07-27,520294.0,516582.25,1.0071852062280497,2026-10-14,2001.1389,2318.8169522289277,2500.0,2896.871566772461,1291.0,1495.9444770812988,34.0,33.90918763383297,665120578567.5
XOM.NE,EXXON MOBIL CDR (CAD HEDGED),Energy,Oil & Gas Integrated,Canada,NEO,CAD,26.610000610351562,18.957042662799722,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,26.579999923706055,7.143019332337273,-1.444442183883099,0.379,,,0.0,,904151236608.0,650421706995.9492,125498769408.0,90280387306.08105,21.53077,,1.1637,0.32875767,2.7713873,0.385,2.034,1.9125949451637339,-0.051,-0.083,-0.123,0.091809995,0.11057,0.31222,0.11424,0.05108,15.672,1.137,17292750848.0,12439932690.252197,51520000000.0,37062080974.57886,3.43,0.73,0.525142063498497,0.5545,2025-11-14,11169.0,,,2025-07-31,,,,,,,,,650421706995.9492
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,United States,NYQ,USD,265.7699890136719,265.7699890136719,2026-08-27,270.0,-1.5666707356770782,2026-08-20,266.0578308105469,266.0578308105469,-0.10818768085046893,-0.10818768085046893,2026-07-27,264.6448059082031,264.6448059082031,0.42516727339778626,0.42516727339778626,2026-05-27,230.15489196777344,230.15489196777344,15.474403668502212,15.474403668502212,2026-02-27,245.79718017578125,245.79718017578125,8.125727408104154,8.125727408104154,2025-12-31,203.6740264892578,203.6740264892578,30.487914239614213,30.487914239614213,2025-08-27,172.89369201660156,172.89369201660156,53.71873080722469,53.71873080722469,2023-08-25,152.66412353515625,152.66412353515625,74.08804561241205,74.08804561241205,2021-08-27,150.39328002929688,150.39328002929688,76.71666510757622,76.71666510757622,262.4475975036621,256.2820220947266,231.0401168823242,264.11571910901574,59.28702769344327,3.7021585991070305,15.031966136442287,275.1131561312948,169.50996181681276,91.15257149343482,-3.3961178916372736,0.231,21.850490330695234,23.768209898718933,-10.959122461615511,5.215423248226023,645949227008.0,645949227008.0,674227224576.0,674227224576.0,30.880184,21.778591,4.6557,7.5966444,6.5960975,6.885,19.334,2.614001908201197,0.066,-0.009,-0.001,0.21482,0.2919,0.6814,0.25742,0.08595,57.709,1.089,16885125120.0,16885125120.0,27608000512.0,27608000512.0,2.02,5.36,5.36,0.6079,2026-08-25,7306200.0,6500835.0,1.1238863930556613,2026-10-13,272.5,272.5,305.0,305.0,190.0,190.0,22.0,1.6639307566034933,645949227008.0
XOM,ExxonMobil Holdings Corporation,Energy,Oil & Gas Integrated,United States,NYQ,USD,156.44000244140625,156.44000244140625,2026-08-27,158.19000244140625,-1.1062646014233457,2026-08-20,166.14999389648438,166.14999389648438,-5.844111833749266,-5.844111833749266,2026-07-27,153.7742919921875,153.7742919921875,1.7335215234508539,1.7335215234508539,2026-05-27,146.948486328125,146.948486328125,6.459077157206905,6.459077157206905,2026-02-27,150.4973907470703,150.4973907470703,3.948647657502069,3.948647657502069,2025-12-31,117.97337341308594,117.97337341308594,32.60619571640857,32.60619571640857,2025-08-27,109.57424926757812,109.57424926757812,42.770772774708135,42.770772774708135,2023-08-25,98.09065246582031,98.09065246582031,59.48512779636956,59.48512779636956,2021-08-27,46.80369186401367,46.80369186401367,234.2471420757505,234.2471420757505,158.66557235717772,149.4453012084961,141.703483505249,158.57075044678828,57.90036589107729,4.680442393536088,10.399545989715463,174.09342357607832,105.29817752263065,74.33918454051758,-10.140199883516898,0.173,24.30896584526524,27.438727629428193,-20.112264413803928,3.407726118393821,644377739264.0,644377739264.0,682888724480.0,682888724480.0,20.142673,14.724317,1.2245,2.4843056,1.7846832,1.891,10.052,3.207901098447341,0.441,1.128,1.051,0.09072,0.15859,0.29767,0.12584,0.055209998,15.921,1.135,20671000576.0,20671000576.0,59726999552.0,59726999552.0,2.63,4.12,4.12,0.5251,2026-08-17,14288500.0,14286405.0,1.0001466429098154,2026-10-30,169.68182,169.68182,200.0,200.0,142.0,142.0,22.0,8.277595558675245,644377739264.0
JNJ.NE,JOHNSON & JOHNSON CDR (CAD HEDG,Healthcare,Drug Manufacturers - General,Canada,NEO,CAD,32.52000045776367,23.167343928292667,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7599983215332,32.369998931884766,38.46198990570836,-0.7325942492853565,0.349,,,0.0,,888545476608.0,639195349449.5625,91994849280.0,66178582167.30469,24.625898,,4.4298,0.7539701,9.642487,0.998,2.882,1.3515346430937958,0.068,0.91,0.912,0.27259,0.30200002,0.68355006,0.33619,0.08264,57.766,1.074,12008999936.0,8638946584.855286,24203999232.0,17411696029.600708,2.49,0.67,0.4819797021150589,0.47599998,2025-11-25,48933.0,,,2025-07-16,,,,,,,,,639195349449.5625
