Ticker,Company,Country,Exchange,MarketCap,CurrentDate,CurrentPrice,Date_1M,Price_1M,Return_1M,Date_3M,Price_3M,Return_3M,Date_6M,Price_6M,Return_6M,Date_1Y,Price_1Y,Return_1Y,Date_2Y,Price_2Y,Return_2Y,Date_5Y,Price_5Y,Return_5Y,Currency,CurrentPriceUSD,Price_1M_USD,Price_3M_USD,Price_6M_USD,Price_1Y_USD,Price_2Y_USD,Price_5Y_USD,Return_1M_USD,Return_3M_USD,Return_6M_USD,Return_1Y_USD,Return_2Y_USD,Return_5Y_USD
010140.KS,SamsungHvyInd,US,KSC,18834016698368.0,2026-08-05,22200.0,2026-07-03,23500.0,-5.531914893617018,2026-05-04,32250.0,-31.162790697674414,2026-02-05,28100.0,-20.99644128113879,2025-08-05,19750.0,12.40506329113924,2024-08-05,10050.0,120.89552238805972,2021-08-05,6170.1025390625,259.7995310362074,KRW,15.541538468096405,15.238663676427677,21.912986878305674,19.24512504483573,14.274460278102197,7.40511458425317,5.393163207105545,1.98754167753723,-29.076129354675693,-19.24428429595033,8.876540095445673,109.87573239103119,188.17111352425377
033780.KS,KT&G,US,KSC,18374451003392.0,2026-08-05,176000.0,2026-07-03,175100.0,0.5139920045688084,2026-05-04,179600.0,-2.0044543429844075,2026-02-05,157658.203125,11.633899480928145,2025-08-05,132316.765625,33.01413405070903,2024-08-05,80795.9765625,117.83262915803068,2021-08-05,63606.94140625,176.6993603353899,KRW,123.21219686418772,113.54425573372282,122.03325405716896,107.97693357596927,95.63293240714029,59.53268302407423,55.59755513574146,8.514689772715212,0.9660832337277991,14.10973879666566,28.838668608041406,106.96563736991718,121.61441553205906
096770.KS,SK Innovation,US,KSC,18289034002432.0,2026-08-05,109200.0,2026-07-03,95000.0,14.947368421052644,2026-05-04,145700.0,-25.05147563486616,2026-02-05,109800.0,-0.5464480874316946,2025-08-05,106500.0,2.5352112676056304,2024-08-05,91148.7578125,19.804155998080407,2021-08-05,221868.71875,-50.78170522855648,KRW,76.44756759982556,61.60310847917572,98.99913761764765,75.1998124527745,76.97367187938653,67.16089510586107,193.93100895726093,24.096931935939338,-22.77956208560147,1.6592530039016395,-0.6834860111459173,13.827499587857716,-60.580018630917706
018260.KS,SAMSUNG SDS,US,KSC,17713191714816.0,2026-08-05,230500.0,2026-07-03,195400.0,17.963152507676572,2026-05-04,166900.0,38.10665068903536,2026-02-05,168300.0,36.95781342840165,2025-08-05,151905.4375,51.739137053602846,2024-08-05,129600.390625,77.85440220388998,2021-08-05,170086.046875,35.519640931745315,KRW,161.36597373406403,126.70786733506247,113.40395379811525,115.26528630056418,109.79079157577144,95.49310873055674,148.66881129461035,27.352765955213098,42.29307562003706,39.995291655536526,46.97587240064509,68.9817997122432,8.540569019747046
6098.T,RECRUIT HOLDINGS CO LTD,US,JPX,17597047242752.0,2026-08-05,12720.0,2026-07-03,11920.0,6.711409395973145,2026-05-01,7361.0,72.80260834125798,2026-02-05,7136.2900390625,78.24387644523254,2025-08-05,8689.0849609375,46.39055846713218,2024-08-05,7041.4462890625,80.64470675233318,2021-08-05,5562.33544921875,128.68092217966768,JPY,80.66356871277094,73.83136034011841,46.89192198077217,45.47811662128606,59.19277545010982,48.36689719582046,50.78413377291099,9.253802640475062,72.02018024734984,77.3678742778374,36.272658444200864,66.7743299434584,58.836161454422765
079550.KS,LIG Defense&Aerospace,US,KSC,17454354923520.0,2026-08-05,798000.0,2026-07-03,800000.0,-0.2499999999999946,2026-05-04,983000.0,-18.81993896236012,2026-02-05,432756.09375,84.3994831095316,2025-08-05,611535.625,30.491171303388896,2024-08-05,176839.6875,351.25616951794257,2021-08-05,41455.67578125,1824.9475131241925,KRW,558.655301691033,518.763018772006,667.9214294999838,296.38594797627775,441.9919487446532,130.30031333144507,36.235576950898576,7.689885646331973,-16.359128930890744,88.4891323308441,26.394904540168064,328.74440391404187,1441.7314934657866
RELIANCE.BO,RELIANCE INDUSTRIES LTD.,US,BSE,17346142928896.0,2026-07-17,1326.5,,,,,,,,,,,,,,,,,,,INR,13.724468211177737,,,,,,,,,,,,
8058.T,MITSUBISHI CORP,US,JPX,17135813263360.0,2026-08-05,4641.0,2026-07-03,4457.0,4.128337446713037,2026-05-01,5219.0,-11.07491856677525,2026-02-05,4580.85302734375,1.3130081296480078,2025-08-05,2928.082275390625,58.4996445969354,2024-08-05,2297.832763671875,101.97292306790015,2021-08-05,901.9700927734376,414.5403419895604,JPY,29.430787924211472,27.60623934864998,33.246697570662946,29.192839285141872,19.94701598681843,15.783553050221826,8.234988750454592,6.609189149302663,-11.477559954161132,0.8150924846515695,47.544815443373565,86.46490958382684,257.38710538720306
035720.KS,Kakao,US,KSC,16459542560768.0,2026-08-05,38150.0,2026-07-03,35500.0,7.464788732394356,2026-05-04,47100.0,-19.002123142250525,2026-02-05,58118.5625,-34.35832140548899,2025-08-05,54623.4609375,-30.158215270081268,2024-08-05,36194.55078125,5.40260668123278,2021-08-05,148174.703125,-74.25336498375387,KRW,26.707643808913417,23.020108958007768,32.003152929246426,39.80423497290394,39.47951510910434,26.669133916490182,129.5165440214805,16.01875498344636,-16.546835657225667,-32.90250691391458,-32.35062858521688,0.14439873654623625,-79.37897122665355
024110.KS,IBK,US,KSC,16227616423936.0,2026-08-05,20200.0,2026-07-03,21078.564453125,-4.168046904137002,2026-05-04,21870.24609375,-7.637070413338042,2026-02-05,21748.005859375,-7.117920922886334,2025-08-05,18183.224609375,11.091406689136862,2024-08-05,11369.03515625,77.67558743888021,2021-08-05,7232.29443359375,179.30278814661804,KRW,14.141399867367,13.66847465885428,14.860229943493323,14.894771965818222,13.14206164123209,8.377015725814317,6.321603894793384,3.4599706281517317,-4.837274247166478,-5.057963291953205,7.604120673118531,68.81190545923602,123.69955635806566
003550.KS,LG Corp.,US,KSC,16098814590976.0,2026-08-05,106800.0,2026-07-03,101100.0,5.637982195845703,2026-05-04,102300.0,4.398826979472137,2026-02-05,90610.3359375,17.867348018295726,2025-08-05,74697.453125,42.9767623017602,2024-08-05,71927.765625,48.48229897312342,2021-08-05,79021.265625,35.15349210784042,KRW,74.76740127895027,65.55867649731226,69.51003279536963,62.05719734774948,53.988143164972826,52.99834290969466,69.0709075983068,14.046538572229327,7.563467131511503,20.481434022836574,38.48855859050715,41.074979280670185,8.247312622229263
064350.KS,HYUNDAI ROTEM,US,KSC,15967518195712.0,2026-08-05,147700.0,2026-07-03,200500.0,-26.33416458852868,2026-05-04,269000.0,-45.09293680297398,2026-02-05,206325.734375,-28.414164889604557,2025-08-05,200345.28125,-26.277275372563835,2024-08-05,44468.21875,232.1473271289959,2021-08-05,24971.78515625,491.4675265537966,KRW,103.40023566386662,130.014981579734,182.77809210121632,141.30834726030025,144.80105109409305,32.76539852750102,21.827337887466456,-20.470522390948787,-43.42853978002622,-26.82651968648684,-28.591515819400925,215.57753090376602,373.7189491314028
267250.KS,HD HYUNDAI,US,KSC,15653057593344.0,2026-08-05,219000.0,2026-07-03,206500.0,6.0532687651331685,2026-05-04,301141.625,-27.2767422969176,2026-02-05,240415.546875,-8.907721298961857,2025-08-05,130212.4765625,68.18664830085106,2024-08-05,72350.296875,202.69398946402043,2021-08-05,51855.1015625,322.33067413057387,KRW,153.31517677986994,133.90570422052406,204.61744115152396,164.65577446021143,94.11204174201112,53.30967547901582,45.325507003663006,14.494881060019061,-25.072283224216207,-6.887458224601717,62.907077502528416,187.593528571036,238.25363887817005
086280.KS,HYUNDAIGLOVIS,US,KSC,15337500180480.0,2026-08-05,205500.0,2026-07-03,197000.0,4.314720812182737,2026-05-04,225500.0,-8.869179600886923,2026-02-05,234961.984375,-12.53904305131276,2025-08-05,145071.96875,41.65383000635676,2024-08-05,101536.203125,102.3908652040213,2021-08-05,84436.7109375,143.37755191827756,KRW,143.86424122494645,127.74539337260649,153.221040032804,160.92073914874072,104.8518509057194,74.81464861598306,73.8044400192939,12.61794842599504,-6.106732342930387,-10.599316168954932,37.20715464937876,92.29421495165849,94.92626891734098
8766.T,TOKIO MARINE HOLDINGS INC,US,JPX,14696611577856.0,2026-08-05,7742.0,2026-07-03,7584.0,2.083333333333326,2026-05-01,7093.0,9.149866065134638,2026-02-05,5880.5810546875,31.653656807072394,2025-08-05,5893.1015625,31.3739449064518,2024-08-05,3801.893310546875,103.6353828899625,2021-08-05,1502.091064453125,415.4148229234473,JPY,49.095703535713255,46.97458362579346,45.18467634962872,37.47574013137182,40.14565849706196,26.114774628946407,13.714094421794698,4.515462929521541,8.655649441465286,31.006628190950902,22.29393008787315,87.99972135809317,257.99449840223815
047810.KS,KOREA AEROSPACE,US,KSC,14406820823040.0,2026-08-05,146500.0,2026-07-03,156600.0,-6.449553001277142,2026-05-04,180000.0,-18.61111111111111,2026-02-05,161535.015625,-9.307589173051776,2025-08-05,94328.4765625,55.3083494388169,2024-08-05,49720.8671875,194.6449011992104,2021-08-05,32331.6796875,353.1159575252117,KRW,102.56015250342898,101.54786092462018,122.30504304170609,110.63208451326045,68.17661224229369,36.63569340814638,28.26047447520068,0.9968615484281074,-16.14397088396763,-7.296194449688742,50.433043136463304,179.94598426414257,262.9102285364255
278470.KS,APR,US,KSC,14245218484224.0,2026-08-05,357500.0,2026-07-03,379464.28125,-5.788234185743935,2026-05-04,425099.1875,-15.90197993497694,2026-02-05,274528.53125,30.223258898522957,2025-08-05,184961.140625,93.283842644988,2024-08-05,39652.18359375,801.5896921660309,,,,KRW,250.2747748803813,246.0650450717494,288.84319124545436,188.01907161143572,133.68204834653352,29.216812241548496,,1.7108199205638552,-13.352717853161455,33.11137680628726,87.21644227923078,756.6121889385038,
010950.KS,S-Oil,US,KSC,14086897139712.0,2026-08-05,122500.0,2026-07-03,110200.0,11.161524500907438,2026-05-04,128000.0,-4.296875,2026-02-05,99490.7578125,23.127014703077407,2025-08-05,60611.60546875,102.10650922810204,2024-08-05,64477.41796875,89.98899748028305,2021-08-05,87806.78125,39.51086494245,KRW,85.75848929467611,71.45960583584383,86.97247505187988,68.13921974758114,43.80749137497082,47.5087231995401,76.75015106698993,20.009742975184473,-1.395827537941885,25.857750664543588,95.76215529126091,80.51103780348758,11.737225402753172
8001.T,ITOCHU CORP,US,JPX,14046229168128.0,2026-08-05,1978.5,2026-07-03,1888.5,4.765687053216849,2026-05-01,1987.0,-0.4277805737292417,2026-02-05,2011.809326171875,-1.6556900168693822,2025-08-05,1506.8660888671875,31.29899296409089,2024-08-05,1120.6278076171875,76.55282035227403,2021-08-05,584.037841796875,238.76229559250217,JPY,12.546609331620857,11.69719161093235,12.657824884634465,12.820849300493819,10.265245009421221,7.697465512161784,5.3322666633528115,7.261723573841694,-0.8786308392416897,-2.139015617806217,22.224158508694615,62.99662936842729,135.29598431095394
7011.T,MITSUBISHI HEAVY INDUSTRIES,US,JPX,13810461048832.0,2026-08-05,4000.0,2026-07-03,3792.0,5.485232067510548,2026-05-01,4586.0,-12.778020061055384,2026-02-05,4673.6875,-14.414474651974484,2025-08-05,3726.726806640625,7.332793830565509,2024-08-05,1292.496826171875,209.4785162333609,2021-08-05,272.9622497558594,1365.4041002291149,JPY,25.365902110934258,23.48729181289673,29.214285315014422,29.784454389184248,25.387633337812645,8.878014338401272,2.4921458860420387,7.998411707074693,-13.172950022851737,-14.835095585482726,-0.08559768683132907,185.71593989452916,917.833757365614
6981.T,MURATA MANUFACTURING CO,US,JPX,13648529457152.0,2026-08-05,7829.0,2026-07-03,11080.0,-29.341155234657037,2026-05-01,5138.0,52.37446477228494,2026-02-05,3254.299072265625,140.57407835443632,2025-08-05,2254.148681640625,247.31515555140132,2024-08-05,2477.003173828125,216.06741899730972,2021-08-05,2813.990234375,178.2170280608261,JPY,49.647411906626076,68.62847924232483,32.730701689608395,20.738982288965644,15.355968705952023,17.014254308572845,25.69173646624222,-27.65771228687328,51.68453269789977,139.39174649395122,223.31019199969182,191.7989293342736,93.24272600982239
011070.KS,LG Innotek,US,KSC,13512433729536.0,2026-08-05,601000.0,2026-07-03,872000.0,-31.077981651376152,2026-05-04,595000.0,1.0084033613445342,2026-02-05,234615.671875,156.16362078327168,2025-08-05,155780.828125,285.79843696667984,2024-08-05,213590.6875,181.37930873039585,2021-08-05,211864.875,183.67137308626548,KRW,420.74164951918647,565.4516904614866,404.2861144989729,160.68355668016102,112.59175914735079,157.37945423551355,185.18684924507397,-25.591937097967953,4.070269650642522,161.84486963819728,273.6877838177789,167.34217090978052,127.19844915250013
8031.T,MITSUI & CO,US,JPX,13371700150272.0,2026-08-05,4700.0,2026-07-03,4600.0,2.1739130434782705,2026-05-01,5765.0,-18.473547267996526,2026-02-05,5076.0,-7.4074074074074066,2025-08-05,3046.8203125,54.259179010905335,2024-08-05,2303.46630859375,104.0403188214772,2021-08-05,1129.7852783203125,316.008253089263,JPY,29.804934980347753,28.491967916488647,36.72489202814177,32.34830965474248,20.755896783772187,15.822249232355261,10.314941849999855,4.6082006960960875,-18.842688611559023,-7.8624654627721835,43.59743301311112,88.37356524127425,188.94913237293892
272210.KS,HANWHA SYSTEMS,US,KSC,13183024627712.0,2026-08-05,72400.0,2026-07-03,75500.0,-4.1059602649006655,2026-05-04,119700.0,-39.51545530492899,2026-02-05,110892.609375,-34.711609359674696,2025-08-05,57787.703125,25.28617004104192,2024-08-05,17926.12109375,303.8799002938929,2021-08-05,15871.8037109375,356.1548348163358,KRW,50.68501734640449,48.95825989660807,81.33285362273455,75.94811864661915,41.76649482635821,13.208455796061344,13.873226135596042,3.526999230452743,-37.68198816494399,-33.26363016016494,21.353294206575214,283.7315892862992,265.3441301324747
003670.KS,POSCO FUTURE M,US,KSC,12941669695488.0,2026-08-05,146200.0,2026-07-03,162200.0,-9.864364981504314,2026-05-04,267000.0,-45.243445692883896,2026-02-05,225230.265625,-35.088652675383535,2025-08-05,148222.484375,-1.3644922924670122,2024-08-05,202757.1875,-27.89404814564218,2021-08-05,156622.578125,-6.654582148866028,KRW,102.35013171331957,105.17920205602422,181.4191471785307,154.25568063468654,107.12890964721828,149.39703544461736,136.90066257377111,-2.6897621273051064,-43.58361104376761,-33.64903561917531,-4.4607734267393395,-31.491189628550853,-25.237665187948554
000720.KS,HyundaiEng&Const,US,KSC,12533766291456.0,2026-08-05,110100.0,2026-07-03,115300.0,-4.509973980919346,2026-05-04,159400.0,-30.92848180677541,2026-02-05,109422.578125,0.6190878396469035,2025-08-05,67145.671875,63.97184945139103,2024-08-05,28976.912109375,279.95766969379383,2021-08-05,50305.67578125,118.86198384206304,KRW,77.0776299701538,74.76672008051537,108.30791033804417,74.94132379871644,48.5300367608188,21.350980544055233,43.97118492187019,3.0908268908276693,-28.83471786171139,2.8506384237022786,58.82458599821867,261.00276430449264,75.29122789642466
BHARTIARTL.NS,BHARTI AIRTEL LIMITED,US,NSI,12340065992704.0,2026-08-05,1978.0,2026-07-03,1886.656005859375,4.841581817614804,2026-05-05,1783.65234375,10.89605028306122,2026-02-05,1967.6368408203125,0.526680481107844,2025-08-05,1907.7900390625,3.680172319801067,2024-08-05,1427.5272216796875,38.56128065092892,2021-08-05,567.22314453125,248.71637715604996,INR,20.799771094694734,19.749955370966745,18.72416158337728,21.832309640303492,21.705750394765346,17.048093967542513,7.646165987456698,5.315534663289734,11.085193332021404,-4.729405924614783,-4.173913749091584,22.006431535953254,172.028767474001
2914.T,JAPAN TOBACCO INC,US,JPX,12335184871424.0,2026-08-05,6825.0,2026-07-03,6057.0,12.67954432887568,2026-05-01,5754.166015625,18.60971653350341,2026-02-05,5801.0908203125,17.65028701330249,2025-08-05,4396.41357421875,55.24017212627259,2024-08-05,3144.60498046875,117.03838931726912,2021-08-05,1619.7783203125,321.35395408201714,JPY,43.28057047678158,37.51648905873299,36.65587608600708,36.969165128201894,29.949749905134695,21.59993552007154,14.78857930309914,15.36412804786924,18.072666917660673,17.07207973643157,44.51062400812034,100.37360961824868,192.66212520976617
6503.T,MITSUBISHI ELECTRIC CORP,US,JPX,12270429011968.0,2026-08-05,5848.0,2026-07-03,5944.0,-1.6150740242261152,2026-05-01,6071.0,-3.673200461209025,2026-02-05,5327.87060546875,9.762425423721211,2025-08-05,3447.633544921875,69.62359612185867,2024-08-05,1847.617919921875,216.51565710335169,2021-08-05,1363.8223876953125,328.7948381520838,JPY,37.084948886185884,36.816577672958374,38.67420980101451,33.9534295008084,23.486362393308696,12.691078270216394,12.45170112653625,0.7289412275400808,-4.109355880845788,9.22298404437445,57.89992620037001,192.21275053686634,197.8303808397141
9432.T,NTT INC,US,JPX,12212932444160.0,2026-08-05,151.0,2026-07-03,146.10000610351562,3.353862896496129,2026-05-01,152.0,-0.6578947368421018,2026-02-05,151.9250030517578,-0.6088550489893207,2025-08-05,149.2011260986328,1.2056704586653089,2024-08-05,135.4105224609375,11.512751930751676,2021-08-05,95.6161651611328,57.92308732057396,JPY,0.9575628046877682,0.9049297144565571,0.968288566917181,0.9681869667092116,1.0164049256927754,0.9301195450817659,0.8729757790997182,5.81626278708498,-1.107703074875832,-1.0973254533216847,-5.789240047700551,2.950508862125867,9.689504292465333
071050.KS,KIH,US,KSC,11942138740736.0,2026-08-05,209500.0,2026-07-03,242000.0,-13.429752066115707,2026-05-04,262000.0,-20.03816793893129,2026-02-05,204692.828125,2.3484808525213285,2025-08-05,134816.609375,55.39628312210696,2024-08-05,58639.17578125,257.2696873870251,2021-08-05,76599.5546875,173.50028450516243,KRW,146.66451842640527,156.92581317853183,178.02178487181664,140.19000259952645,97.43971318237254,43.20694684440991,66.95413851000012,-6.5389463621593364,-17.614286065039707,4.618386266368968,50.5182164810988,239.44661481069366,119.0522075114144
4063.T,SHIN-ETSU CHEMICAL CO,US,JPX,11504071999488.0,2026-08-05,6163.0,2026-07-03,6958.0,-11.425697039379134,2026-05-01,7104.0,-13.24605855855856,2026-02-05,5134.294921875,20.03595612986964,2025-08-05,4250.14794921875,45.00671679283224,2024-08-05,5037.59765625,22.340060094988857,2021-08-05,3262.781005859375,88.88794525076452,JPY,39.08251367742196,43.09719842672348,45.25474986433983,32.719811267057594,28.95334253478245,34.60268785011067,29.7891971072238,-9.315419321577334,-13.638869301941526,19.44602417915029,34.98446208920802,12.946467762032432,31.196935374752186
7182.T,JAPAN POST BANK CO LTD,US,JPX,11494402031616.0,2026-08-05,3200.0,2026-07-03,3230.0,-0.9287925696594423,2026-05-01,2656.0,20.481927710843383,2026-02-05,2836.176513671875,12.82795639038341,2025-08-05,1650.386474609375,93.8939787274613,2024-08-05,1180.1405029296875,171.1541542770569,2021-08-05,779.5451049804688,310.4958108973277,JPY,20.292721688747406,20.006316602230072,16.9195686429739,18.074372754090973,11.242950947841905,8.106251477127103,7.117248367123636,1.4315732986321272,19.93640096241023,12.273449069784892,80.49284198507165,150.33422348179175,185.12032518753458
307950.KS,HyundaiAutoever,US,KSC,11174919798784.0,2026-08-05,414500.0,2026-07-03,505000.0,-17.920792079207924,2026-05-04,446000.0,-7.062780269058299,2026-02-05,413960.28125,0.1303793562924093,2025-08-05,148866.484375,178.43742111613227,2024-08-05,141839.171875,192.2323886417572,2021-08-05,124779.21875,232.18672480268276,KRW,290.17872500116937,327.4691555998288,303.04471775889397,283.51307388795794,107.59436546590678,104.510977141289,109.06701911571872,-11.387463509457607,-4.245575653940592,2.351091264258809,169.69695275829082,177.6538244483879,166.05542844559952
086520.KQ,ECOPRO,US,KOE,11049785884672.0,2026-08-05,82300.0,2026-07-03,87300.0,-5.727376861397482,2026-05-04,155800.0,-47.17586649550706,2026-02-05,167327.90625,-50.81513786646094,2025-08-05,52046.47265625,58.127911075866166,2024-08-05,79309.84375,3.770220830878901,2021-08-05,13038.185546875,531.2228009343348,KRW,57.61570342001505,56.61001442349516,105.86180947721004,114.59951883529538,37.616977546682165,58.437659763976626,11.396417180046683,1.7765213571514282,-45.57460929059731,-49.72430599571588,53.164095516485176,-1.406552465107891,405.55979576538317
4519.T,CHUGAI PHARMACEUTICAL CO,US,JPX,10934449864704.0,2026-08-05,6688.0,2026-07-03,7642.0,-12.483643025386026,2026-05-01,8171.7998046875,-18.157564308371388,2026-02-05,9043.9873046875,-26.0503163628546,2025-08-05,7165.20458984375,-6.660027412478343,2024-08-05,5642.3232421875,18.53273399854165,2021-08-05,3590.710693359375,86.25839203277283,JPY,42.41178832948208,47.333830177783966,52.056975802729994,57.63548105705104,48.811623807043134,38.75647942161686,32.783195809773815,-10.398570810380015,-18.528136382333027,-26.4137514745468,-13.111293946827496,9.431478200330101,29.370512184286945
9433.T,KDDI CORPORATION,US,JPX,10915640508416.0,2026-08-05,2856.5,2026-07-03,2702.5,5.698427382053661,2026-05-01,2548.0,12.107535321821029,2026-02-05,2744.089111328125,4.096473697148584,2025-08-05,2421.974609375,17.94095565424325,2024-08-05,2015.3380126953125,41.73801029931041,2021-08-05,1431.3092041015625,99.5725306463766,JPY,18.114424844970927,16.73903115093708,16.231574134901166,17.48751857632965,16.499251629268656,13.843128595083158,13.067855895261005,8.21668638783104,11.599926750303592,3.5848783571262643,9.789372584857436,30.854992211839026,38.61818641220276
9434.T,SOFTBANK CORP.,US,JPX,10867821248512.0,2026-08-05,230.8000030517578,2026-07-03,209.1000061035156,10.37780789805407,2026-05-01,220.6000061035156,4.623751888499905,2026-02-05,209.4944610595703,10.169978664079917,2025-08-05,218.84425354003903,5.463131573400615,2024-08-05,166.9949493408203,38.20777452419692,2021-08-05,115.89925384521484,99.1384719007722,JPY,1.4636125711535541,1.2951457967910753,1.4052925248150954,1.3350653461994426,1.490835780358715,1.147069396742367,1.0581604193401617,13.007552877821272,4.150028930534044,9.628534312574999,-1.826036748233295,27.595817246119324,38.316699850313874
005940.KS,NHIS,US,KSC,10505613737984.0,2026-08-05,28250.0,2026-07-03,31400.0,-10.031847133757966,2026-05-04,36450.0,-22.496570644718798,2026-02-05,25301.751953125,11.652347443517108,2025-08-05,18894.541015625,49.51408439420901,2024-08-05,11442.16796875,146.89377115555638,2021-08-05,9334.44140625,202.64264105921572,KRW,19.776957735302858,20.361448486801237,24.766771215945482,17.328661216772502,13.656170896228446,8.430901980185581,8.159048513757625,-2.8705754989742482,-20.147210296956487,14.128595901919061,44.82066668310989,134.57700945619968,142.39294204410407
6752.T,PANASONIC HOLDINGS CORP,US,JPX,10297019465728.0,2026-08-05,4516.0,2026-07-03,4522.0,-0.1326846528084901,2026-05-01,3324.0,35.860409145607704,2026-02-05,2360.666748046875,91.3018855260432,2025-08-05,1454.6962890625,210.4428074749817,2024-08-05,942.6427001953124,379.0786582301332,2021-08-05,1202.2164306640625,275.6395175455653,JPY,28.638103483244777,28.0088432431221,21.174942081794143,15.04404628791849,9.909847949892082,6.474905964071126,10.976238415719877,2.2466484412104304,35.2452506014991,90.36170811468018,188.98630562294997,342.2937358805817,160.90999847661877
259960.KS,KRAFTON,US,KSC,10259599982592.0,2026-08-05,229000.0,2026-07-03,235500.0,-2.7600849256900206,2026-05-04,288500.0,-20.62391681109186,2026-02-05,236491.578125,-3.167799117582215,2025-08-05,314330.53125,-27.146752468067803,2024-08-05,270701.0625,-15.404838870922422,,,,KRW,160.31586978351697,152.71086365100928,196.02780509740114,161.96832715537948,227.18474341888032,199.45993889468446,,4.980003354500995,-18.217790734401085,-1.0202348822663798,-29.43369903676647,-19.625028127495657,
